_time,tipo_aviso,grau_severidade,temperature,humidity,pressure,altitude,windspeed,solarvolt,batvolt
"2024-02-08 10:23:39.096000+00:00,""OC"",""PP"",28.20999908,76.43505859,984.024231,,0.0,5.47863245,4.837692261"
"2024-02-08 10:33:52.956000+00:00,""OC"",""PP"",28.25,76.20507813,983.9381104,,0.0,5.494302273,4.83658123"
"2024-02-08 10:44:06.977000+00:00,""OC"",""PP"",28.21500015,75.60058594,983.9590454,,0.0,5.420838356,4.827607155"
"2024-02-08 10:54:20.935000+00:00,""OC"",""PP"",28.59500122,77.04248047,983.9108887,,3.325061798,6.114163399,5.427863121"
"2024-02-08 11:04:34.848000+00:00,""OC"",""PP"",28.875,75.84423828,983.8192139,,0.0,5.410256386,4.824529648"
"2024-02-08 11:14:49.045000+00:00,""OC"",""PP"",28.72000122,74.42871094,983.7371826,,0.0,5.439764023,4.826068401"
"2024-02-08 11:25:03.208000+00:00,""OC"",""PP"",28.59999847,75.34912109,983.5817261,,0.0,6.898860455,6.147948742"
"2024-02-08 12:06:17.662000+00:00,""OC"",""PP"",30.96928596,64.89055634,983.4596558,,2.090038776,6.540874481,5.658193111"
"2024-02-08 12:16:32.845000+00:00,""OC"",""PP"",30.06000137,69.34082031,983.4554443,,5.3200984,5.349002838,4.824273586"
"2024-02-08 12:26:46.539000+00:00,""OC"",""PP"",29.61999893,69.09228516,983.4816895,,0.0,5.505087852,4.841538429"
"2024-02-08 12:37:02.365000+00:00,""OC"",""PP"",31.27000046,63.75097656,983.4313965,,0.0,6.096255302,5.421196938"
"2024-02-08 12:47:15.308000+00:00,""OC"",""PP"",30.16500092,71.83007813,983.4110107,,0.0,5.338217258,4.824102402"
"2024-02-08 12:57:29.114000+00:00,""OC"",""PP"",29.94499969,72.62646484,983.4401855,,0.0,5.400488377,4.833931923"
"2024-02-08 13:07:45.305000+00:00,""OC"",""PP"",32.09500122,63.84863281,983.4853516,,0.0,6.760887146,5.989145279"
"2024-02-08 13:17:59.906000+00:00,""OC"",""PP"",32.33499908,62.12207031,983.4608154,,0.0,6.604395866,5.83709383"
"2024-02-08 13:28:14.038000+00:00,""OC"",""PP"",32.31500244,62.58544922,983.3578491,,6.650123596,6.00244236,5.313760757"
"2024-02-08 13:38:29.162000+00:00,""OC"",""PP"",32.625,63.90820313,983.2822266,,3.325061798,6.713471413,5.949914455"
"2024-02-08 13:48:43.264000+00:00,""OC"",""PP"",32.23500061,65.67919922,983.2550049,,0.0,5.859992027,5.173675537"
"2024-02-08 13:58:57.299000+00:00,""OC"",""PP"",31.61499977,68.58154297,983.0532227,,3.990073919,5.441391945,4.832649708"
"2024-02-08 14:09:11.098000+00:00,""OC"",""PP"",31.51000023,67.16455078,982.9880371,,4.655086517,5.960113525,5.285128117"
"2024-02-08 14:19:25.014000+00:00,""OC"",""PP"",31.11999893,67.83203125,982.8728638,,0.0,6.086283684,5.383248329"
"2024-02-08 14:29:41.268000+00:00,""OC"",""PP"",31.38999939,66.42822266,982.9569702,,0.0,6.078754425,5.406324863"
"2024-02-08 14:39:54.104000+00:00,""OC"",""PP"",30.94499969,67.74414063,982.947876,,0.0,5.507326126,4.842734814"
"2024-02-08 14:50:08.176000+00:00,""OC"",""PP"",31.47999954,66.20849609,982.7611084,,0.0,5.462759495,4.840000153"
"2024-02-08 15:00:22.070000+00:00,""OC"",""PP"",31.13999939,67.18798828,982.7559204,,0.0,6.049246788,5.40179491"
"2024-02-08 15:10:35.142000+00:00,""OC"",""PP"",30.68499947,70.38037109,982.7119141,,5.3200984,5.434880257,4.832820415"
"2024-02-08 15:20:48.165000+00:00,""OC"",""PP"",30.43000031,70.99902344,982.5991211,,0.0,5.366503716,4.82794857"
"2024-02-08 15:31:03.195000+00:00,""OC"",""PP"",31.88999939,64.54199219,982.4298096,,0.0,6.60887289,5.861880302"
"2024-02-08 15:41:18.064000+00:00,""OC"",""PP"",32.44999695,60.265625,982.2896729,,0.0,6.549654007,5.775214195"
"2024-02-08 15:51:32.516000+00:00,""OC"",""PP"",32.25500107,60.22363281,982.2089844,,0.0,6.589336395,5.80350399"
"2024-02-08 16:01:46.148000+00:00,""OC"",""PP"",32.21500015,60.00732422,982.1694336,,0.0,6.601953506,5.812734604"
"2024-02-08 16:12:00.216000+00:00,""OC"",""PP"",31.95000076,59.25830078,982.1329956,,0.0,6.602563858,5.82683754"
"2024-02-08 16:22:14.066000+00:00,""OC"",""PP"",32.24500275,59.25683594,982.0969238,,0.0,6.591982365,5.803675652"
"2024-02-08 16:32:28.498000+00:00,""OC"",""PP"",32.59999847,57.70849609,981.9595337,,0.0,6.571225166,5.779829025"
"2024-02-08 16:42:41.578000+00:00,""OC"",""PP"",31.46500015,61.50439453,981.9570313,,0.0,5.450345993,4.838119507"
"2024-02-08 16:52:54.586000+00:00,""OC"",""PP"",30.60499954,64.57861328,981.921875,,0.0,6.099715233,5.450683594"
"2024-02-08 17:03:09.211000+00:00,""OC"",""PP"",31.13999939,64.34716797,981.9728394,,0.0,5.465201378,4.840342045"
"2024-02-08 17:13:22.015000+00:00,""OC"",""PP"",30.09000015,67.38476563,981.9608765,,0.0,5.428978443,4.835555553"
"2024-02-08 17:23:34.897000+00:00,""OC"",""PP"",29.50499916,70.19970703,981.9815674,,0.0,5.050264359,4.823589802"
"2024-02-08 17:33:48.244000+00:00,""OC"",""PP"",28.97999954,73.16748047,982.0943604,,0.0,5.206349373,4.823675156"
"2024-02-08 17:44:01.462000+00:00,""OC"",""PP"",28.73999977,74.91503906,982.3128662,,0.0,5.130850315,4.82324791"
"2024-02-08 17:54:14.529000+00:00,""OC"",""PP"",28.40499878,75.89111328,982.4439697,,0.0,5.12433815,4.819743156"
"2024-02-08 18:04:27.919000+00:00,""OC"",""PP"",28.25,77.61474609,982.508728,,0.0,4.914732933,4.818547249"
"2024-02-08 18:14:42.640000+00:00,""OC"",""PP"",28.32500076,76.71044922,982.5249634,,0.0,5.292226791,4.824273586"
"2024-02-08 18:24:56.244000+00:00,""OC"",""PP"",28.17000008,79.23632813,982.6119385,,0.0,5.207163334,4.820683956"
"2024-02-08 18:35:10.643000+00:00,""OC"",""PP"",27.77499962,81.73388672,982.7070923,,0.0,4.487382889,4.814358711"
"2024-02-08 18:45:23.921000+00:00,""OC"",""PP"",27.5,84.15722656,982.8739014,,17.29032326,2.354904175,4.81410265"
"2024-02-08 18:55:37.465000+00:00,""OC"",""PP"",27.22000122,86.62011719,982.923584,,16.62530899,1.9995929,4.814188004"
"2024-02-08 19:05:51.369000+00:00,""OC"",""PP"",27.03499985,89.25146484,982.8554688,,0.0,1.995115995,4.809829235"
"2024-02-08 19:16:05.603000+00:00,""OC"",""PP"",26.69000053,91.76953125,982.8464966,,0.0,1.736670732,4.808632851"
"2024-02-08 19:26:18.990000+00:00,""OC"",""PP"",26.47999954,93.34521484,983.0337524,,7.980147839,0.730565727,4.806666374"
"2024-02-08 19:36:33.687000+00:00,""OC"",""PP"",26.38500023,94.39501953,983.015625,,0.0,0.0,4.808461189"
"2024-02-08 19:46:47.020000+00:00,""OC"",""PP"",26.125,96.06298828,983.0881348,,0.0,0.0,4.805470467"
"2024-02-08 19:57:00.467000+00:00,""OC"",""PP"",25.97999954,97.05615234,983.1677856,,0.0,0.0,4.806666374"
"2024-02-08 20:07:14.018000+00:00,""OC"",""PP"",25.92000008,97.23095703,983.2740479,,3.990073919,0.0,4.807521343"
"2024-02-08 20:17:27.761000+00:00,""OC"",""PP"",25.81500053,97.50878906,983.4666748,,7.315135956,0.0,4.805811882"
"2024-02-08 20:27:41.536000+00:00,""OC"",""PP"",25.73999977,97.52148438,983.5838623,,7.980147839,0.0,4.805811882"
"2024-02-08 20:37:55.215000+00:00,""OC"",""PP"",25.83499908,96.57910156,983.7896118,,11.97022343,0.0,4.802820206"
"2024-02-08 20:48:08.917000+00:00,""OC"",""PP"",25.97499847,95.37988281,984.0325928,,0.0,0.0,4.801453114"
"2024-02-08 20:58:22.624000+00:00,""OC"",""PP"",25.62000084,97.23291016,984.1138916,,7.315135956,0.0,4.803247929"
"2024-02-08 21:08:35.998000+00:00,""OC"",""PP"",25.41500092,98.60693359,984.1364746,,0.0,0.0,4.800598145"
"2024-02-08 21:18:49.679000+00:00,""OC"",""PP"",25.34500122,98.78710938,984.2545776,,0.0,0.0,4.799316406"
"2024-02-08 21:29:03.676000+00:00,""OC"",""PP"",25.28000069,99.3828125,984.4429321,,0.0,0.0,4.798888683"
"2024-02-08 21:39:17.126000+00:00,""OC"",""PP"",25.20999908,99.40136719,984.6461792,,3.990073919,0.0,4.798546791"
"2024-02-08 21:49:31.651000+00:00,""OC"",""PP"",25.33000183,98.70507813,984.7701416,,0.0,0.0,4.797179222"
"2024-02-08 21:59:45.502000+00:00,""OC"",""PP"",25.27499962,98.59228516,984.744751,,0.0,0.0,4.797521591"
"2024-02-08 22:09:59.053000+00:00,""OC"",""PP"",25.23999977,98.89013672,984.7770996,,0.0,0.0,4.794615269"
"2024-02-08 22:20:14.506000+00:00,""OC"",""PP"",25.22999954,99.47119141,984.8488159,,0.6650123,0.0,4.795127869"
"2024-02-08 22:30:28.795000+00:00,""OC"",""PP"",25.33499908,98.12841797,984.7346191,,0.0,0.0,4.793675423"
"2024-02-08 22:40:42.874000+00:00,""OC"",""PP"",25.23500061,98.81689453,984.7399292,,0.0,0.0,4.793076992"
"2024-02-08 22:50:56.827000+00:00,""OC"",""PP"",25.15999985,99.44921875,984.7407837,,7.980147839,0.0,4.794188023"
"2024-02-08 23:01:11.011000+00:00,""OC"",""PP"",25.13500023,99.52978516,984.8626709,,0.0,0.0,4.793760777"
"2024-02-08 23:11:25.264000+00:00,""OC"",""PP"",25.19499969,99.00341797,984.9973145,,3.990073919,0.0,4.792137146"
"2024-02-08 23:21:39.749000+00:00,""OC"",""PP"",25.22499847,99.40869141,985.0966797,,0.0,0.0,4.791282177"
"2024-02-08 23:31:53.710000+00:00,""OC"",""PP"",24.97499847,99.96240234,985.053833,,5.3200984,0.0,4.7907691"
"2024-02-08 23:42:07.688000+00:00,""OC"",""PP"",24.84500122,100.0,985.1268311,,0.0,0.0,4.788803577"
"2024-02-08 23:52:21.855000+00:00,""OC"",""PP"",25.04499817,99.91162109,985.1661377,,0.0,0.0,4.789572716"
